 42102.5 11003.611
 42373.89 11108.611
 42712.5 11155.833
 42885.832 11133.333
 42933.332 11183.333
 42853.332 11297.5
 42929.445 11310.277
 42983.332 11416.667
 43000.277 11423.889
 43252.777 11461.111
 43187.223 11485.556
 43136.668 11569.444
 42855.277 11503.056
 42841.945 11522.223
 42814.445 11751.111
 42884.445 11785.277
 43150 11583.333
 43148.055 11595
 43150 11600
 43290.555 11963.056
 43355.555 12286.944
 43334.723 12386.667
 42660.555 11846.944
 42673.61 11822.777
 42651.945 11770.277
 42106.39 11511.389
 42057.223 11438.333
 41836.11 11715.833
 42195.555 12058.333
 42477.5 12149.444
 42433.332 12300
 42711.39 12372.777
 42895.555 12421.667
 42973.332 12645
 43189.168 12363.333
 43156.39 12355.833
 43026.11 11973.056
 42686.668 11690.556
 42102.5 11003.611
